country_iso,autosys_name,provider,type,score
AU,Santos,MaxCDN,Availability,85
AU,Santos,MaxCDN,Connect Time,1766
AU,Santos,MaxCDN,Response Time,1372
AU,Santos,MaxCDN,Throughput,3953
AU,Santos,Microsoft Azure,Availability,78
AU,Santos,Microsoft Azure,Connect Time,3207
AU,Santos,Microsoft Azure,Response Time,2078
AU,Santos,Microsoft Azure,Throughput,3812
AU,Santos,MSN,Availability,100
AU,Santos,MSN,Connect Time,4185
AU,Santos,MSN,Response Time,1878
AU,Santos,Ngenix,Availability,100
AU,Santos,Ngenix,Connect Time,5640
AU,Santos,Ngenix,Response Time,2406
AU,Santos,Ngenix,Throughput,4172
AU,Santos,Nirvanix,Availability,0
AU,Santos,Qzone,Availability,100
AU,Santos,Qzone,Connect Time,3390
AU,Santos,Qzone,Response Time,2250
AU,Santos,Rackspace CloudFiles,Availability,100
AU,Santos,Rackspace CloudFiles,Connect Time,1175
AU,Santos,Rackspace CloudFiles,Response Time,802
AU,Santos,Rackspace CloudFiles,Throughput,1700
AU,Santos,Rackspace CloudServer,Availability,79
AU,Santos,Rackspace CloudServer,Connect Time,6100
AU,Santos,Rackspace CloudServer,Response Time,2229
AU,Santos,Rackspace CloudServer,Throughput,3528
AU,Santos,SimpleCDN,Availability,100
AU,Santos,SimpleCDN,Connect Time,1281
AU,Santos,SimpleCDN,Response Time,1296
AU,Santos,SimpleCDN,Throughput,3094
AU,Santos,Twitter,Availability,100
AU,Santos,Twitter,Connect Time,1036
AU,Santos,Twitter,Response Time,1531
AU,Santos,Yacast,Availability,0
AU,Santos,Yahoo,Availability,100
AU,Santos,Yahoo,Connect Time,1922
AU,Santos,Yahoo,Response Time,5687
AU,Santos,YouTube,Availability,0
AU,Sealcorp Holdings,Amazon S3 (US),Availability,100
AU,Sealcorp Holdings,Amazon S3 (US),Response Time,560
AU,Sealcorp Holdings,CacheFly,Availability,100
AU,Sealcorp Holdings,CacheFly,Response Time,367
AU,Sealcorp Holdings,CDNetworks,Availability,100
AU,Sealcorp Holdings,CDNetworks,Response Time,71
AU,Sealcorp Holdings,Cloudfront,Availability,100
AU,Sealcorp Holdings,Cloudfront,Response Time,363
AU,Sealcorp Holdings,Edgecast,Availability,100
AU,Sealcorp Holdings,Edgecast,Response Time,135
AU,Sealcorp Holdings,GoGrid,Availability,100
AU,Sealcorp Holdings,GoGrid,Response Time,463
AU,Sealcorp Holdings,Internap,Availability,100
AU,Sealcorp Holdings,Internap,Response Time,216
AU,Sealcorp Holdings,Microsoft Azure,Availability,100
AU,Sealcorp Holdings,Microsoft Azure,Response Time,339
AU,Sealcorp Holdings,SimpleCDN,Availability,100
AU,Sealcorp Holdings,SimpleCDN,Response Time,589
AU,Seccom Networks,Amazon S3 (EU),Availability,100
AU,Seccom Networks,Amazon S3 (EU),Connect Time,1421
AU,Seccom Networks,Amazon S3 (EU),Response Time,357
AU,Seccom Networks,Amazon S3 (EU),Throughput,5218
AU,Seccom Networks,Amazon S3 (US),Availability,100
AU,Seccom Networks,Amazon S3 (US),Connect Time,1296
AU,Seccom Networks,Amazon S3 (US),Response Time,359
AU,Seccom Networks,Amazon S3 (US),Throughput,3717
AU,Seccom Networks,BitGravity,Availability,67
AU,Seccom Networks,BitGravity,Connect Time,406
AU,Seccom Networks,BitGravity,Response Time,78
AU,Seccom Networks,Cotendo,Availability,100
AU,Seccom Networks,Cotendo,Response Time,30
AU,Seccom Networks,Edgecast,Availability,100
AU,Seccom Networks,Edgecast,Response Time,31
AU,Seccom Networks,Facebook,Availability,0
AU,Seccom Networks,Google App Engine,Availability,100
AU,Seccom Networks,Google App Engine,Connect Time,1265
AU,Seccom Networks,Google App Engine,Response Time,296
AU,Seccom Networks,Google App Engine,Throughput,1187
AU,Seccom Networks,Highwinds,Availability,100
AU,Seccom Networks,Highwinds,Response Time,391
AU,Seccom Networks,Internap,Availability,100
AU,Seccom Networks,Internap,Connect Time,500
AU,Seccom Networks,Internap,Response Time,273
AU,Seccom Networks,Internap,Throughput,5404
AU,Seccom Networks,Internode,Availability,100
AU,Seccom Networks,Internode,Response Time,10
AU,Seccom Networks,Joyent,Availability,100
AU,Seccom Networks,Joyent,Connect Time,906
AU,Seccom Networks,Joyent,Response Time,187
AU,Seccom Networks,Joyent,Throughput,2109
AU,Seccom Networks,Level3,Availability,100
AU,Seccom Networks,Level3,Response Time,198
AU,Seccom Networks,Limelight,Availability,0
AU,Seccom Networks,MSN,Availability,100
AU,Seccom Networks,MSN,Connect Time,922
AU,Seccom Networks,MSN,Response Time,547
AU,Seccom Networks,Rackspace CloudServer,Availability,100
AU,Seccom Networks,Rackspace CloudServer,Response Time,222
AU,Seccom Networks,Twitter,Availability,0
AU,Servicecorp Pty,Amazon EC2 (EU),Availability,100
AU,Servicecorp Pty,Amazon EC2 (EU),Response Time,957
AU,Servicecorp Pty,Amazon S3 (US),Availability,100
AU,Servicecorp Pty,Amazon S3 (US),Response Time,438
AU,Servicecorp Pty,Amazon S3 (US),Throughput,1413
AU,Servicecorp Pty,CacheFly,Availability,100
AU,Servicecorp Pty,CacheFly,Response Time,62
AU,Servicecorp Pty,CDNetworks,Availability,100
AU,Servicecorp Pty,CDNetworks,Response Time,143
AU,Servicecorp Pty,ChinaCache,Availability,100
AU,Servicecorp Pty,ChinaCache,Response Time,192
AU,Servicecorp Pty,Cloudfront,Availability,100
AU,Servicecorp Pty,Cloudfront,Response Time,765
AU,Servicecorp Pty,Cotendo,Availability,100
AU,Servicecorp Pty,Cotendo,Response Time,226
AU,Servicecorp Pty,Facebook,Availability,100
AU,Servicecorp Pty,Facebook,Connect Time,313
AU,Servicecorp Pty,GoGrid,Availability,100
AU,Servicecorp Pty,GoGrid,Response Time,184
AU,Servicecorp Pty,Google App Engine,Availability,100
AU,Servicecorp Pty,Google App Engine,Response Time,303
AU,Servicecorp Pty,Google App Engine,Throughput,303
AU,Servicecorp Pty,Highwinds,Availability,100
AU,Servicecorp Pty,Highwinds,Connect Time,428
AU,Servicecorp Pty,Highwinds,Response Time,831
AU,Servicecorp Pty,Highwinds,Throughput,4532
AU,Servicecorp Pty,Internap,Availability,100
AU,Servicecorp Pty,Internap,Response Time,138
AU,Servicecorp Pty,Internode,Availability,100
AU,Servicecorp Pty,Internode,Response Time,8
AU,Servicecorp Pty,Joyent,Availability,100
AU,Servicecorp Pty,Joyent,Response Time,585
AU,Servicecorp Pty,Level3,Availability,100
AU,Servicecorp Pty,Level3,Response Time,238
AU,Servicecorp Pty,Limelight,Availability,0
AU,Servicecorp Pty,MaxCDN,Availability,100
AU,Servicecorp Pty,MaxCDN,Response Time,207
AU,Servicecorp Pty,MSN,Availability,100
AU,Servicecorp Pty,MSN,Connect Time,5367
AU,Servicecorp Pty,Ngenix,Availability,100
AU,Servicecorp Pty,Ngenix,Response Time,1703
AU,Servicecorp Pty,Rackspace CloudServer,Availability,100
AU,Servicecorp Pty,Rackspace CloudServer,Response Time,238
AU,Servicecorp Pty,SimpleCDN,Availability,100
AU,Servicecorp Pty,SimpleCDN,Response Time,1534
AU,Servicecorp Pty,Twitter,Availability,100
AU,Servicecorp Pty,Twitter,Connect Time,669
AU,Servicecorp Pty,Yacast,Availability,100
AU,Servicecorp Pty,Yacast,Response Time,334
AU,Servicecorp Pty,Yahoo,Availability,100
AU,Servicecorp Pty,Yahoo,Response Time,363
AU,Servicecorp Pty,YouTube,Availability,100
AU,Servicecorp Pty,YouTube,Connect Time,271
AU,Seven Network,Akamai,Availability,100
AU,Seven Network,Akamai,Connect Time,468
AU,Seven Network,Akamai,Response Time,239
AU,Seven Network,Akamai,Throughput,906
AU,Seven Network,Amazon EC2 (US),Availability,100
AU,Seven Network,Amazon EC2 (US),Connect Time,532
AU,Seven Network,Amazon EC2 (US),Response Time,255
AU,Seven Network,Amazon EC2 (US),Throughput,1586
AU,Seven Network,Amazon S3 (EU),Availability,100
AU,Seven Network,Amazon S3 (EU),Connect Time,711
AU,Seven Network,Amazon S3 (EU),Response Time,363
AU,Seven Network,Amazon S3 (EU),Throughput,1836
AU,Seven Network,Amazon S3 (US),Availability,100
AU,Seven Network,Amazon S3 (US),Connect Time,539
AU,Seven Network,Amazon S3 (US),Response Time,349
AU,Seven Network,Amazon S3 (US),Throughput,1641
AU,Seven Network,AOL,Availability,100
AU,Seven Network,AOL,Connect Time,443
AU,Seven Network,AOL,Response Time,172
AU,Seven Network,Bing,Availability,100
AU,Seven Network,Bing,Connect Time,282
AU,Seven Network,Bing,Response Time,258
AU,Seven Network,BitGravity,Availability,75
AU,Seven Network,BitGravity,Connect Time,78
AU,Seven Network,BitGravity,Response Time,56
AU,Seven Network,ChinaCache,Availability,100
AU,Seven Network,ChinaCache,Connect Time,515
AU,Seven Network,ChinaCache,Response Time,375
AU,Seven Network,ChinaCache,Throughput,1485
AU,Seven Network,Cotendo,Availability,100
AU,Seven Network,Cotendo,Response Time,26
AU,Seven Network,Edgecast,Availability,100
AU,Seven Network,Edgecast,Response Time,16
AU,Seven Network,GoGrid,Availability,100
AU,Seven Network,GoGrid,Connect Time,375
AU,Seven Network,GoGrid,Response Time,204
AU,Seven Network,GoGrid,Throughput,3421
AU,Seven Network,Google App Engine,Availability,100
AU,Seven Network,Google App Engine,Connect Time,307
AU,Seven Network,Google App Engine,Response Time,354
AU,Seven Network,Google App Engine,Throughput,380
AU,Seven Network,Highwinds,Availability,100
AU,Seven Network,Highwinds,Connect Time,328
AU,Seven Network,Highwinds,Response Time,523
AU,Seven Network,Highwinds,Throughput,937
AU,Seven Network,Internap,Availability,100
AU,Seven Network,Internap,Connect Time,281
AU,Seven Network,Internap,Response Time,211
AU,Seven Network,Internap,Throughput,1313
AU,Seven Network,Joyent,Availability,100
AU,Seven Network,Joyent,Connect Time,579
AU,Seven Network,Joyent,Response Time,187
AU,Seven Network,Joyent,Throughput,781
AU,Seven Network,Microsoft Azure,Availability,100
AU,Seven Network,Microsoft Azure,Connect Time,500
AU,Seven Network,Microsoft Azure,Response Time,203
AU,Seven Network,Microsoft Azure,Throughput,1406
AU,Seven Network,MSN,Availability,100
AU,Seven Network,MSN,Connect Time,375
AU,Seven Network,MSN,Response Time,195
AU,Seven Network,Ngenix,Availability,100
AU,Seven Network,Ngenix,Connect Time,750
AU,Seven Network,Ngenix,Response Time,375
AU,Seven Network,Ngenix,Throughput,1859
AU,Seven Network,Nirvanix,Availability,0
AU,Seven Network,Qzone,Availability,100
AU,Seven Network,Qzone,Connect Time,1071
AU,Seven Network,Qzone,Response Time,531
AU,Seven Network,Rackspace CloudFiles,Availability,100
AU,Seven Network,Rackspace CloudFiles,Connect Time,24
AU,Seven Network,Rackspace CloudFiles,Throughput,47
AU,Seven Network,SimpleCDN,Availability,100
AU,Seven Network,SimpleCDN,Connect Time,399
AU,Seven Network,SimpleCDN,Response Time,250
AU,Seven Network,SimpleCDN,Throughput,1211
AU,Seven Network,Yahoo,Availability,100
AU,Seven Network,Yahoo,Connect Time,781
AU,Seven Network,Yahoo,Response Time,375
AU,Seven Network,YouTube,Availability,100
AU,Seven Network,YouTube,Connect Time,219
AU,Seven Network,YouTube,Response Time,218
AU,Shared Services Agency Uss Supervisor,Amazon S3 (EU),Availability,89
AU,Shared Services Agency Uss Supervisor,Amazon S3 (EU),Connect Time,1109
AU,Shared Services Agency Uss Supervisor,Amazon S3 (EU),Response Time,370
AU,Shared Services Agency Uss Supervisor,Amazon S3 (EU),Throughput,4980
AU,Shared Services Agency Uss Supervisor,Amazon S3 (US),Availability,100
AU,Shared Services Agency Uss Supervisor,Amazon S3 (US),Connect Time,680
AU,Shared Services Agency Uss Supervisor,Amazon S3 (US),Response Time,383
AU,Shared Services Agency Uss Supervisor,Amazon S3 (US),Throughput,3420
AU,Shared Services Agency Uss Supervisor,AOL,Availability,100
AU,Shared Services Agency Uss Supervisor,AOL,Connect Time,655
AU,Shared Services Agency Uss Supervisor,AOL,Response Time,375
AU,Shared Services Agency Uss Supervisor,Edgecast,Availability,100
AU,Shared Services Agency Uss Supervisor,Edgecast,Connect Time,281
AU,Shared Services Agency Uss Supervisor,Edgecast,Response Time,47
AU,Shared Services Agency Uss Supervisor,Edgecast,Throughput,313
AU,Shared Services Agency Uss Supervisor,GoGrid,Availability,100
AU,Shared Services Agency Uss Supervisor,GoGrid,Connect Time,578
AU,Shared Services Agency Uss Supervisor,GoGrid,Response Time,204
AU,Shared Services Agency Uss Supervisor,GoGrid,Throughput,2031
AU,Shared Services Agency Uss Supervisor,Google App Engine,Availability,100
AU,Shared Services Agency Uss Supervisor,Google App Engine,Connect Time,718
AU,Shared Services Agency Uss Supervisor,Google App Engine,Response Time,312
AU,Shared Services Agency Uss Supervisor,Google App Engine,Throughput,359
AU,Shared Services Agency Uss Supervisor,Highwinds,Availability,100
AU,Shared Services Agency Uss Supervisor,Highwinds,Connect Time,579
AU,Shared Services Agency Uss Supervisor,Highwinds,Response Time,219
AU,Shared Services Agency Uss Supervisor,Highwinds,Throughput,1628
AU,Shared Services Agency Uss Supervisor,Joyent,Availability,100
AU,Shared Services Agency Uss Supervisor,Joyent,Connect Time,736
AU,Shared Services Agency Uss Supervisor,Joyent,Response Time,204
AU,Shared Services Agency Uss Supervisor,Joyent,Throughput,1016
AU,Shared Services Agency Uss Supervisor,MaxCDN,Availability,100
AU,Shared Services Agency Uss Supervisor,MaxCDN,Connect Time,577
AU,Shared Services Agency Uss Supervisor,MaxCDN,Response Time,203
AU,Shared Services Agency Uss Supervisor,MaxCDN,Throughput,1654
AU,Shared Services Agency Uss Supervisor,Microsoft Azure,Availability,100
AU,Shared Services Agency Uss Supervisor,Microsoft Azure,Connect Time,1359
AU,Shared Services Agency Uss Supervisor,Microsoft Azure,Response Time,250
AU,Shared Services Agency Uss Supervisor,Microsoft Azure,Throughput,1922
AU,Shared Services Agency Uss Supervisor,Rackspace CloudServer,Availability,100
AU,Shared Services Agency Uss Supervisor,Rackspace CloudServer,Connect Time,997
AU,Shared Services Agency Uss Supervisor,Rackspace CloudServer,Response Time,234
AU,Shared Services Agency Uss Supervisor,Rackspace CloudServer,Throughput,2136
AU,Shared Services Agency Uss Supervisor,Twitter,Availability,100
AU,Shared Services Agency Uss Supervisor,Twitter,Connect Time,391
AU,Shared Services Agency Uss Supervisor,Twitter,Response Time,406
AU,Shared Services Agency Uss Supervisor,YouTube,Availability,100
AU,Shared Services Agency Uss Supervisor,YouTube,Connect Time,281
AU,Shared Services Agency Uss Supervisor,YouTube,Response Time,266
AU,Sharp Corporation,Akamai,Availability,100
AU,Sharp Corporation,Akamai,Connect Time,672
AU,Sharp Corporation,Amazon EC2 (US),Availability,100
AU,Sharp Corporation,Amazon EC2 (US),Connect Time,1000
AU,Sharp Corporation,Amazon EC2 (US),Response Time,469
AU,Sharp Corporation,Amazon EC2 (US),Throughput,1687
AU,Sharp Corporation,Amazon S3 (US),Availability,100
AU,Sharp Corporation,Amazon S3 (US),Connect Time,4968
AU,Sharp Corporation,Amazon S3 (US),Response Time,1407
AU,Sharp Corporation,Amazon S3 (US),Throughput,2453
AU,Sharp Corporation,AOL,Availability,100
AU,Sharp Corporation,AOL,Connect Time,1602
AU,Sharp Corporation,AOL,Response Time,696
AU,Sharp Corporation,GoGrid,Availability,100
AU,Sharp Corporation,GoGrid,Connect Time,828
AU,Sharp Corporation,GoGrid,Response Time,359
AU,Sharp Corporation,GoGrid,Throughput,1625
AU,Sharp Corporation,Internode,Availability,100
AU,Sharp Corporation,Internode,Connect Time,1078
AU,Sharp Corporation,Internode,Response Time,859
AU,Sharp Corporation,Internode,Throughput,1782
AU,Sharp Corporation,Limelight,Availability,0
AU,Sharp Corporation,Nirvanix,Availability,0
AU,Sharp Corporation,Rackspace CloudServer,Availability,100
AU,Sharp Corporation,Rackspace CloudServer,Connect Time,922
AU,Sharp Corporation,Rackspace CloudServer,Response Time,453
AU,Sharp Corporation,Rackspace CloudServer,Throughput,2078
AU,Shop 3 810 Hunter St,Amazon S3 (US),Availability,100
AU,Shop 3 810 Hunter St,Amazon S3 (US),Response Time,225
AU,Shop 3 810 Hunter St,BitGravity,Availability,100
AU,Shop 3 810 Hunter St,BitGravity,Response Time,78
AU,Shop 3 810 Hunter St,CacheFly,Availability,100
AU,Shop 3 810 Hunter St,CacheFly,Response Time,47
AU,Shop 3 810 Hunter St,Cloudfront,Availability,100
AU,Shop 3 810 Hunter St,Cloudfront,Response Time,258
AU,Shop 3 810 Hunter St,Google App Engine,Availability,100
AU,Shop 3 810 Hunter St,Google App Engine,Response Time,328
AU,Shop 3 810 Hunter St,Twitter,Availability,100
AU,Shop 3 810 Hunter St,Twitter,Connect Time,408
AU,Silver Telcom,Akamai,Availability,100
AU,Silver Telcom,Akamai,Connect Time,752
AU,Silver Telcom,Akamai,Response Time,277
AU,Silver Telcom,Akamai,Throughput,848
AU,Silver Telcom,Amazon EC2 (EU),Availability,100
AU,Silver Telcom,Amazon EC2 (EU),Response Time,786
AU,Silver Telcom,Amazon S3 (EU),Availability,100
AU,Silver Telcom,Amazon S3 (EU),Connect Time,1902
AU,Silver Telcom,Amazon S3 (EU),Response Time,359
AU,Silver Telcom,Amazon S3 (EU),Throughput,1561
AU,Silver Telcom,Amazon S3 (US),Availability,100
AU,Silver Telcom,Amazon S3 (US),Connect Time,1227
AU,Silver Telcom,Amazon S3 (US),Response Time,407
AU,Silver Telcom,Amazon S3 (US),Throughput,1550
AU,Silver Telcom,AOL,Availability,100
AU,Silver Telcom,AOL,Connect Time,1661
AU,Silver Telcom,ChinaCache,Availability,100
AU,Silver Telcom,ChinaCache,Response Time,326
AU,Silver Telcom,Cotendo,Availability,100
AU,Silver Telcom,Cotendo,Response Time,32
AU,Silver Telcom,Google App Engine,Availability,100
AU,Silver Telcom,Google App Engine,Connect Time,928
AU,Silver Telcom,Google App Engine,Response Time,302
AU,Silver Telcom,Google App Engine,Throughput,304
AU,Silver Telcom,Internap,Availability,100
AU,Silver Telcom,Internap,Response Time,730
AU,Silver Telcom,Internode,Availability,100
AU,Silver Telcom,Internode,Response Time,56
AU,Silver Telcom,Joyent,Availability,100
AU,Silver Telcom,Joyent,Connect Time,1063
AU,Silver Telcom,Joyent,Response Time,252
AU,Silver Telcom,Joyent,Throughput,1049
AU,Silver Telcom,Microsoft Azure,Availability,100
AU,Silver Telcom,Microsoft Azure,Response Time,367
AU,Silver Telcom,SimpleCDN,Availability,100
AU,Silver Telcom,SimpleCDN,Response Time,273
AU,Silver Telcom,Twitter,Availability,100
AU,Silver Telcom,Twitter,Connect Time,648
AU,Silver Telcom,Twitter,Response Time,407
AU,Silver Telcom,Yacast,Availability,0
AU,Silver Telcom,Yahoo,Availability,100
AU,Silver Telcom,Yahoo,Connect Time,1504
AU,Silver Telcom,Yahoo,Response Time,388
AU,Singtel Optus Pty,Akamai,Availability,91
AU,Singtel Optus Pty,Akamai,Connect Time,643
AU,Singtel Optus Pty,Akamai,Response Time,267
AU,Singtel Optus Pty,Akamai,Throughput,1766
AU,Singtel Optus Pty,Amazon EC2 (EU),Availability,96
AU,Singtel Optus Pty,Amazon EC2 (EU),Connect Time,1197
AU,Singtel Optus Pty,Amazon EC2 (EU),Response Time,592
AU,Singtel Optus Pty,Amazon EC2 (EU),Throughput,3041
AU,Singtel Optus Pty,Amazon EC2 (US),Availability,97
AU,Singtel Optus Pty,Amazon EC2 (US),Connect Time,936
AU,Singtel Optus Pty,Amazon EC2 (US),Response Time,509
AU,Singtel Optus Pty,Amazon EC2 (US),Throughput,2808
AU,Singtel Optus Pty,Amazon S3 (EU),Availability,93
AU,Singtel Optus Pty,Amazon S3 (EU),Connect Time,1327
AU,Singtel Optus Pty,Amazon S3 (EU),Response Time,661
AU,Singtel Optus Pty,Amazon S3 (EU),Throughput,3599
AU,Singtel Optus Pty,Amazon S3 (US),Availability,96
AU,Singtel Optus Pty,Amazon S3 (US),Connect Time,1200
AU,Singtel Optus Pty,Amazon S3 (US),Response Time,546
AU,Singtel Optus Pty,Amazon S3 (US),Throughput,2939
AU,Singtel Optus Pty,AOL,Availability,98
AU,Singtel Optus Pty,AOL,Connect Time,1038
AU,Singtel Optus Pty,AOL,Response Time,337
AU,Singtel Optus Pty,Bing,Availability,99
AU,Singtel Optus Pty,Bing,Connect Time,642
AU,Singtel Optus Pty,Bing,Response Time,343
AU,Singtel Optus Pty,BitGravity,Availability,85
AU,Singtel Optus Pty,BitGravity,Connect Time,710
AU,Singtel Optus Pty,BitGravity,Response Time,304
AU,Singtel Optus Pty,BitGravity,Throughput,63
AU,Singtel Optus Pty,CacheFly,Availability,98
AU,Singtel Optus Pty,CacheFly,Connect Time,653
AU,Singtel Optus Pty,CacheFly,Response Time,379
AU,Singtel Optus Pty,CacheFly,Throughput,1648
AU,Singtel Optus Pty,CDNetworks,Availability,79
AU,Singtel Optus Pty,CDNetworks,Connect Time,398
AU,Singtel Optus Pty,CDNetworks,Response Time,229
AU,Singtel Optus Pty,CDNetworks,Throughput,473
AU,Singtel Optus Pty,ChinaCache,Availability,96
AU,Singtel Optus Pty,ChinaCache,Connect Time,1434
AU,Singtel Optus Pty,ChinaCache,Response Time,468
AU,Singtel Optus Pty,ChinaCache,Throughput,2325
AU,Singtel Optus Pty,Cloudfront,Availability,98
AU,Singtel Optus Pty,Cloudfront,Connect Time,991
AU,Singtel Optus Pty,Cloudfront,Response Time,356
AU,Singtel Optus Pty,Cloudfront,Throughput,1708
AU,Singtel Optus Pty,Cotendo,Availability,98
AU,Singtel Optus Pty,Cotendo,Connect Time,284
AU,Singtel Optus Pty,Cotendo,Response Time,214
AU,Singtel Optus Pty,Cotendo,Throughput,479
AU,Singtel Optus Pty,Edgecast,Availability,96
AU,Singtel Optus Pty,Edgecast,Connect Time,406
AU,Singtel Optus Pty,Edgecast,Response Time,202
AU,Singtel Optus Pty,Edgecast,Throughput,926
AU,Singtel Optus Pty,Facebook,Availability,64
AU,Singtel Optus Pty,Facebook,Connect Time,532
AU,Singtel Optus Pty,Facebook,Response Time,327
AU,Singtel Optus Pty,GoGrid,Availability,98
AU,Singtel Optus Pty,GoGrid,Connect Time,716
AU,Singtel Optus Pty,GoGrid,Response Time,381
AU,Singtel Optus Pty,GoGrid,Throughput,2320
AU,Singtel Optus Pty,Google App Engine,Availability,96
AU,Singtel Optus Pty,Google App Engine,Connect Time,755
AU,Singtel Optus Pty,Google App Engine,Response Time,580
AU,Singtel Optus Pty,Google App Engine,Throughput,924
AU,Singtel Optus Pty,Highwinds,Availability,89
AU,Singtel Optus Pty,Highwinds,Connect Time,965
AU,Singtel Optus Pty,Highwinds,Response Time,925
AU,Singtel Optus Pty,Highwinds,Throughput,1857
AU,Singtel Optus Pty,Internap,Availability,95
AU,Singtel Optus Pty,Internap,Connect Time,685
AU,Singtel Optus Pty,Internap,Response Time,475
AU,Singtel Optus Pty,Internap,Throughput,1962
AU,Singtel Optus Pty,Internode,Availability,97
AU,Singtel Optus Pty,Internode,Connect Time,436
AU,Singtel Optus Pty,Internode,Response Time,222
AU,Singtel Optus Pty,Internode,Throughput,898
AU,Singtel Optus Pty,Joyent,Availability,92
AU,Singtel Optus Pty,Joyent,Connect Time,1145
AU,Singtel Optus Pty,Joyent,Response Time,475
AU,Singtel Optus Pty,Joyent,Throughput,1967
AU,Singtel Optus Pty,Level3,Availability,95
AU,Singtel Optus Pty,Level3,Connect Time,776
AU,Singtel Optus Pty,Level3,Response Time,444
AU,Singtel Optus Pty,Level3,Throughput,1794
AU,Singtel Optus Pty,Limelight,Availability,1
AU,Singtel Optus Pty,Limelight,Response Time,173
AU,Singtel Optus Pty,MaxCDN,Availability,97
AU,Singtel Optus Pty,MaxCDN,Connect Time,790
AU,Singtel Optus Pty,MaxCDN,Response Time,499
AU,Singtel Optus Pty,MaxCDN,Throughput,1309
AU,Singtel Optus Pty,Microsoft Azure,Availability,96
AU,Singtel Optus Pty,Microsoft Azure,Connect Time,1226
AU,Singtel Optus Pty,Microsoft Azure,Response Time,504
AU,Singtel Optus Pty,Microsoft Azure,Throughput,2085
AU,Singtel Optus Pty,MSN,Availability,97
AU,Singtel Optus Pty,MSN,Connect Time,1021
AU,Singtel Optus Pty,MSN,Response Time,358
AU,Singtel Optus Pty,Ngenix,Availability,94
AU,Singtel Optus Pty,Ngenix,Connect Time,1587
AU,Singtel Optus Pty,Ngenix,Response Time,771
AU,Singtel Optus Pty,Ngenix,Throughput,3153
AU,Singtel Optus Pty,Nirvanix,Availability,0
AU,Singtel Optus Pty,Nirvanix,Response Time,213
AU,Singtel Optus Pty,Qzone,Availability,83
AU,Singtel Optus Pty,Qzone,Connect Time,1563
AU,Singtel Optus Pty,Qzone,Response Time,644
AU,Singtel Optus Pty,Rackspace CloudFiles,Availability,86
AU,Singtel Optus Pty,Rackspace CloudFiles,Connect Time,409
AU,Singtel Optus Pty,Rackspace CloudFiles,Response Time,184
AU,Singtel Optus Pty,Rackspace CloudFiles,Throughput,855
AU,Singtel Optus Pty,Rackspace CloudServer,Availability,84
AU,Singtel Optus Pty,Rackspace CloudServer,Connect Time,1264
AU,Singtel Optus Pty,Rackspace CloudServer,Response Time,893
AU,Singtel Optus Pty,Rackspace CloudServer,Throughput,2301
AU,Singtel Optus Pty,SimpleCDN,Availability,94
AU,Singtel Optus Pty,SimpleCDN,Connect Time,922
AU,Singtel Optus Pty,SimpleCDN,Response Time,480
AU,Singtel Optus Pty,SimpleCDN,Throughput,1882
AU,Singtel Optus Pty,Twitter,Availability,74
AU,Singtel Optus Pty,Twitter,Connect Time,752
AU,Singtel Optus Pty,Twitter,Response Time,540
AU,Singtel Optus Pty,Yacast,Availability,37
AU,Singtel Optus Pty,Yacast,Response Time,526
AU,Singtel Optus Pty,Yahoo,Availability,98
AU,Singtel Optus Pty,Yahoo,Connect Time,1135
AU,Singtel Optus Pty,Yahoo,Response Time,566
AU,Singtel Optus Pty,YouTube,Availability,67
AU,Singtel Optus Pty,YouTube,Connect Time,504
AU,Singtel Optus Pty,YouTube,Response Time,417
AU,Sis Group Datacentre,Akamai,Availability,100
AU,Sis Group Datacentre,Akamai,Response Time,5
AU,Sis Group Datacentre,Amazon EC2 (EU),Availability,100
AU,Sis Group Datacentre,Amazon EC2 (EU),Response Time,627
AU,Sis Group Datacentre,Amazon S3 (US),Availability,100
AU,Sis Group Datacentre,Amazon S3 (US),Response Time,2725
AU,Sis Group Datacentre,CacheFly,Availability,100
AU,Sis Group Datacentre,CacheFly,Response Time,242
AU,Sis Group Datacentre,CDNetworks,Availability,100
AU,Sis Group Datacentre,CDNetworks,Response Time,750
AU,Sis Group Datacentre,Cloudfront,Availability,100
AU,Sis Group Datacentre,Cloudfront,Response Time,150
AU,Sis Group Datacentre,Cotendo,Availability,75
AU,Sis Group Datacentre,Cotendo,Response Time,1862
AU,Sis Group Datacentre,Google App Engine,Availability,100
AU,Sis Group Datacentre,Google App Engine,Response Time,348
AU,Sis Group Datacentre,Limelight,Availability,0
AU,Sis Group Datacentre,MaxCDN,Availability,100
AU,Sis Group Datacentre,MaxCDN,Response Time,1662
AU,Sis Group Datacentre,MSN,Availability,100
AU,Sis Group Datacentre,MSN,Connect Time,653
AU,Sis Group Datacentre,Ngenix,Availability,100
AU,Sis Group Datacentre,Ngenix,Response Time,609
AU,Sis Group Datacentre,Nirvanix,Availability,0
AU,Sis Group Datacentre,Rackspace CloudFiles,Availability,100
AU,Sis Group Datacentre,Rackspace CloudFiles,Response Time,7
AU,Sita,Akamai,Availability,100
AU,Sita,Akamai,Response Time,157
AU,Sita,Amazon EC2 (EU),Availability,100
AU,Sita,Amazon EC2 (EU),Response Time,175
AU,Sita,Amazon EC2 (US),Availability,0
AU,Sita,Amazon S3 (EU),Availability,100
AU,Sita,Amazon S3 (EU),Response Time,1730
