malouie	15171297	3.4806688	94
malouie	15171297	3.4806688	94
cloudera	16134540	3.6039724	96
cloudera	16134540	3.6039724	96
gysie	16220895	0.96982014	48
portlandten	20408685	1.942265	87
portlandten	20408685	1.942265	87
aresproxy	20476116	0.4165312	90
aresproxy	20476116	0.4165312	90
landerholm	25571574	0.6431691	56
pcsatellitetv	43666794	0.50679517	31
dghirardello	49592343	1.0230609	48
fishbandito	71492712	0.24148907	44
bigdataguy	74269923	0.7136283	73
MJPercival	78623127	1.1886019	49
l0f4r0	83934501	0.27744627	56
brij	1503	2.659531	85
brij	1503	2.659531	85
mnhobbes	1560	0.8412527	81
mnhobbes	1560	0.8412527	81
mpuig	2622591	1.4746901	79
mpuig	2622591	1.4746901	79
Cyanbane	4381041	1.6680689	91
Cyanbane	4381041	1.6680689	91
groovedrm	4414101	0.997349	79
groovedrm	4414101	0.997349	79
Talmadge	7736232	2.4084582	73
Talmadge	7736232	2.4084582	73
edwardharran	9013032	3.6421921	94
edwardharran	9013032	3.6421921	94
random_walker	10834752	2.1349256	93
random_walker	10834752	2.1349256	93
docgotham	11040522	1.9494652	87
docgotham	11040522	1.9494652	87
nstanger	14329707	1.4432509	90
nstanger	14329707	1.4432509	90
nickducoff	14447013	1.6377666	85
nickducoff	14447013	1.6377666	85
austinstartup	14601540	2.2057037	87
austinstartup	14601540	2.2057037	87
levimcconnell	14615277	2.2990088	83
levimcconnell	14615277	2.2990088	83
apsinkus	14921766	2.477347	92
apsinkus	14921766	2.477347	92
amicel	15474951	1.5904279	80
amicel	15474951	1.5904279	80
yehaskel	15575841	1.9802654	90
yehaskel	15575841	1.9802654	90
okfn	16143105	2.4769182	95
okfn	16143105	2.4769182	95
ryanprociuk	17519769	2.0020366	83
ryanprociuk	17519769	2.0020366	83
bdtechdaily	18137307	0.96836	61
bdtechdaily	18137307	0.96836	61
mgifford	18268293	2.9818661	90
mgifford	18268293	2.9818661	90
malousie2	19056717	0.8410649	53
malousie2	19056717	0.8410649	53
keyevent	22173591	1.0600868	61
keyevent	22173591	1.0600868	61
MATCosta	25270230	0.6216983	80
MATCosta	25270230	0.6216983	80
sobotny_vecer	54707367	0.21506207	39
standard_normal	72571680	0.18611912	39
sgamard	75270915	0.5082106	60
bateraRo	89522340	1.1563514	30
nicolesimon	617053	3.6746547	78
Fatcontroller	712813	2.0199203	80
Fatcontroller	712813	2.0199203	80
bryanstrawser	973531	1.5355067	73
bryanstrawser	973531	1.5355067	73
yugui	4579921	3.0785937	87
yugui	4579921	3.0785937	87
tkeanini	5657392	0.9140428	86
tkeanini	5657392	0.9140428	86
mackalicious	6026752	0.31989157	72
delvis	8595742	1.325606	88
delvis	8595742	1.325606	88
akioz	9128122	1.195719	63
esammer	9264352	2.2384887	96
esammer	9264352	2.2384887	96
lkrammes	14078743	1.869664	83
lkrammes	14078743	1.869664	83
MarcoNunezJr	14385232	2.1476405	70
crashposition	14408716	1.8147129	93
crashposition	14408716	1.8147129	93
blackhatzen	14768272	1.1979575	78
blackhatzen	14768272	1.1979575	78
razZ0r	16360966	1.6353536	89
razZ0r	16360966	1.6353536	89
calcedon	16577566	1.4054989	46
calcedon	16577566	1.4054989	46
7RK7	16692991	1.5465056	53
7RK7	16692991	1.5465056	53
DrAnthony	17070787	4.1789	29
DrAnthony	17070787	4.1789	29
ssuri	17131720	1.1681424	80
DirectorJeff	17350258	1.2671491	63
DirectorJeff	17350258	1.2671491	63
timwee	17731759	1.76025	94
timwee	17731759	1.76025	94
darrengeraghty	18511690	2.8324146	96
darrengeraghty	18511690	2.8324146	96
DoloresLabs	18745960	1.4923812	71
DoloresLabs	18745960	1.4923812	71
abhishektiwari	19114465	1.9294928	84
abhishektiwari	19114465	1.9294928	84
GOSSInteractive	23059891	1.2073829	67
petersirota	28299901	0.8351668	88
dompruitt	33991636	1.3542273	68
erik_paulson	95552263	0.32916415	61
sogrady	143883	4.044457	98
sogrady	143883	4.044457	98
elliottcable	771681	3.3452327	96
elliottcable	771681	3.3452327	96
CollinDouma	811182	3.6011145	57
CollinDouma	811182	3.6011145	57
matip	10406562	0.72367996	64
matip	10406562	0.72367996	64
jrecursive	13002342	1.9506098	90
jrecursive	13002342	1.9506098	90
spravin	13854492	0.9373026	76
spravin	13854492	0.9373026	76
marshallclark	14134305	1.7988775	82
marshallclark	14134305	1.7988775	82
ACEdge	14317104	2.2002516	88
ACEdge	14317104	2.2002516	88
dexin	14621598	4.139978	79
dexin	14621598	4.139978	79
LabRoots	14901582	1.8542924	66
LabRoots	14901582	1.8542924	66
miketwardos	14969412	1.1530991	80
miketwardos	14969412	1.1530991	80
infochimp	15748317	0.33437598	89
infochimp	15748317	0.33437598	89
jpzenger	16014279	1.6698613	85
playxx	16150053	0.88130885	43
playxx	16150053	0.88130885	43
cdjeremy	16222728	1.2557343	89
cdjeremy	16222728	1.2557343	89
UstreamTV	16421430	3.6224174	89
sayemislam	16483617	1.8726413	81
sayemislam	16483617	1.8726413	81
simianmenace	16509438	0.7656179	60
simianmenace	16509438	0.7656179	60
EmersonLSilva	17123100	1.2488391	47
cloudforum	18175092	2.5095341	68
cloudforum	18175092	2.5095341	68
technicallyrite	18243663	0.86493665	72
technicallyrite	18243663	0.86493665	72
materialsviews	18305736	1.7281283	71
materialsviews	18305736	1.7281283	71
dantecuci	18608406	0.973922	58
dantecuci	18608406	0.973922	58
Mister_Black	18750051	0.62327445	78
1s_0s	19961700	0.8957685	64
keithsthomas	20792646	1.3680182	88
keithsthomas	20792646	1.3680182	88
tonyfelice	36984066	3.0840406	66
PaVStats	72082215	0.675848	67
jdunck	837641	2.4842453	97
jdunck	837641	2.4842453	97
bering	922001	1.6090529	84
bering	922001	1.6090529	84
geoffreywiseman	1493711	2.3019578	92
geoffreywiseman	1493711	2.3019578	92
benoitoctave	1814051	2.1601915	85
benoitoctave	1814051	2.1601915	85
jonbaer	6982982	0.6730598	74
jonbaer	6982982	0.6730598	74
bcultral	10821362	2.538094	88
bcultral	10821362	2.538094	88
timpritlove	11268812	4.671225	95
timpritlove	11268812	4.671225	95
davidgiesberg	11519042	2.6323433	96
davidgiesberg	11519042	2.6323433	96
DataJunkie	11595422	2.8480744	97
DataJunkie	11595422	2.8480744	97
access_alaska	13733492	1.5712769	67
access_alaska	13733492	1.5712769	67
jeremyalmond	14372633	2.5374537	69
jeremyalmond	14372633	2.5374537	69
thestatbot	14597156	1.4660922	81
thestatbot	14597156	1.4660922	81
demios	14649653	0.33669528	72
demios	14649653	0.33669528	72
