head,pos,lemma,freq,disp,freq_sp,freq_wr,tag,head_orig,tag_lemma
surplus,NoC,surplus,13,0.87,,,surplus_NoC,surplus,surplus_NoC_surplus
telecommunication,NoC,telecommunications,13,0.66,,,telecommunication_NoC,telecommunication,telecommunication_NoC_telecommunications
execute,Verb,executed,13,0.9,,,execute_Verb,execute,execute_Verb_executed
inherent,Adj,inherent,13,0.91,,,inherent_Adj,inherent,inherent_Adj_inherent
Ali,NoP,Ali,13,0.76,,,Ali_NoP,Ali,Ali_NoP_Ali
pub,NoC,pubs,13,0.82,,,pub_NoC,pub,pub_NoC_pubs
Craig,NoP,Craig,13,0.82,,,Craig_NoP,Craig,Craig_NoP_Craig
care,Verb,cared,13,0.92,,,care_Verb,care,care_Verb_cared
philosophical,Adj,philosophical,13,0.9,,,philosophical_Adj,philosophical,philosophical_Adj_philosophical
promising,Adj,promising,13,0.94,,,promising_Adj,promising,promising_Adj_promising
apartment,NoC,apartment,13,0.87,,,apartment_NoC,apartment,apartment_NoC_apartment
caution,NoC,caution,13,0.94,,,caution_NoC,caution,caution_NoC_caution
handicap,NoC,handicap,13,0.78,,,handicap_NoC,handicap,handicap_NoC_handicap
lower,Verb,lowered,13,0.89,,,lower_Verb,lower,lower_Verb_lowered
value,Verb,valued,13,0.93,,,value_Verb,value,value_Verb_valued
bacterium,NoC,bacteria,13,0.82,,,bacterium_NoC,bacterium,bacterium_NoC_bacteria
crude,Adj,crude,13,0.93,,,crude_Adj,crude,crude_Adj_crude
sanction,NoC,sanctions,13,0.8,,,sanction_NoC,sanction,sanction_NoC_sanctions
definition,NoC,definitions,13,0.86,,,definition_NoC,definition,definition_NoC_definitions
embarrassed,Adj,embarrassed,13,0.91,,,embarrassed_Adj,embarrassed,embarrassed_Adj_embarrassed
Greater,NoP,Greater,13,0.64,,,Greater_NoP,Greater,Greater_NoP_Greater
with respect to,Prep,with respect to,13,0.85,,,with respect to_Prep,with respect to,with respect to_Prep_with respect to
middle-class,Adj,middle-class,13,0.87,,,middle-class_Adj,middle-class,middle-class_Adj_middle-class
length,NoC,lengths,13,0.92,,,length_NoC,length,length_NoC_lengths
1950,Num,1950,13,0.89,,,1950_Num,1950,1950_Num_1950
inherit,Verb,inherited,13,0.93,,,inherit_Verb,inherit,inherit_Verb_inherited
allege,Verb,alleged,13,0.85,,,allege_Verb,allege,allege_Verb_alleged
blow,Verb,blow,13,0.91,,,blow_Verb,blow,blow_Verb_blow
doubtful,Adj,doubtful,13,0.95,,,doubtful_Adj,doubtful,doubtful_Adj_doubtful
bean,NoC,beans,13,0.88,,,bean_NoC,bean,bean_NoC_beans
varied,Adj,varied,13,0.92,,,varied_Adj,varied,varied_Adj_varied
exclude,Verb,exclude,13,0.85,,,exclude_Verb,exclude,exclude_Verb_exclude
lend,Verb,lend,13,0.94,,,lend_Verb,lend,lend_Verb_lend
sort,Verb,sorted,13,0.9,,,sort_Verb,sort,sort_Verb_sorted
kick,NoC,kick,13,0.82,,,kick_NoC,kick,kick_NoC_kick
in conjunction with,Prep,in conjunction with,13,0.92,,,in conjunction with_Prep,in conjunction with,in conjunction with_Prep_in conjunction with
aid,NoC,aids,13,0.89,,,aid_NoC,aid,aid_NoC_aids
criterion,NoC,criterion,13,0.86,,,criterion_NoC,criterion,criterion_NoC_criterion
pole,NoC,pole,13,0.91,,,pole_NoC,pole,pole_NoC_pole
collaboration,NoC,collaboration,13,0.89,,,collaboration_NoC,collaboration,collaboration_NoC_collaboration
land,Verb,land,13,0.94,,,land_Verb,land,land_Verb_land
swallow,Verb,swallowed,13,0.85,,,swallow_Verb,swallow,swallow_Verb_swallowed
symbol,NoC,symbols,13,0.92,,,symbol_NoC,symbol,symbol_NoC_symbols
comparison,NoC,comparisons,13,0.89,,,comparison_NoC,comparison,comparison_NoC_comparisons
ability,NoC,abilities,13,0.91,,,ability_NoC,ability,ability_NoC_abilities
centre,Verb,centred,13,0.92,,,centre_Verb,centre,centre_Verb_centred
