

GCT-PH1: Population, Housing Units, Area, and Density:  2000
Data Set: Census 2000 Summary File 1 (SF 1) 100-Percent Data
Geographic Area: United States -- County by State, and for Puerto Rico
"NOTE:  For information on confidentiality protection, nonsampling error, definitions, and count corrections see http://factfinder.census.gov/home/en/datanotes/expsf1u.htm.
 
"
"Geographic area","
Population","
Housing
 units","
Area in square miles",,,"
Density per square
mile of land area",
,,,"
Total
area","
Water
area","
Land
area","
Population","
Housing
 units"
" "," "," "," "," "," "," "," "
"Barry County","34,010","15,964","790.89","11.83","779.06","43.7","20.5"
"Barton County","12,541","5,409","596.72","2.47","594.25","21.1","9.1"
"Bates County","16,653","7,247","851.37","2.90","848.47","19.6","8.5"
"Benton County","17,180","12,691","752.48","46.97","705.51","24.4","18.0"
"Bollinger County","12,029","5,522","621.20","0.46","620.74","19.4","8.9"
"Boone County","135,454","56,678","691.31","5.88","685.43","197.6","82.7"
"Buchanan County","85,998","36,574","414.57","4.84","409.73","209.9","89.3"
"Butler County","40,867","18,707","698.97","1.43","697.54","58.6","26.8"
"Caldwell County","8,969","4,493","429.72","0.38","429.34","20.9","10.5"
"Callaway County","40,766","16,167","847.03","8.19","838.84","48.6","19.3"
"Camden County","37,051","33,470","708.86","53.71","655.14","56.6","51.1"
"Cape Girardeau County","68,693","29,434","586.29","7.67","578.62","118.7","50.9"
"Carroll County","10,285","4,897","702.30","7.57","694.72","14.8","7.0"
"Carter County","5,941","3,028","509.02","1.44","507.58","11.7","6.0"
"Cass County","82,092","31,677","702.67","3.68","698.99","117.4","45.3"
"Cedar County","13,733","6,813","498.51","22.57","475.93","28.9","14.3"
"Chariton County","8,438","4,250","768.25","12.38","755.87","11.2","5.6"
"Christian County","54,285","21,827","564.05","0.89","563.16","96.4","38.8"
"Clark County","7,416","3,483","511.90","4.59","507.31","14.6","6.9"
"Clay County","184,006","76,230","408.86","12.52","396.35","464.3","192.3"
"Clinton County","18,979","7,877","423.47","4.71","418.76","45.3","18.8"
"Cole County","71,397","28,915","399.08","7.64","391.44","182.4","73.9"
"Cooper County","16,670","6,676","570.22","5.19","565.03","29.5","11.8"
"Crawford County","22,804","10,850","743.79","1.27","742.52","30.7","14.6"
"Dade County","7,923","3,758","506.30","15.96","490.34","16.2","7.7"
"Dallas County","15,661","6,914","542.83","1.29","541.54","28.9","12.8"
"Daviess County","8,016","3,853","569.07","2.11","566.97","14.1","6.8"
"DeKalb County","11,597","3,839","425.77","1.57","424.20","27.3","9.1"
"Dent County","14,927","6,994","754.51","0.97","753.54","19.8","9.3"
"Douglas County","13,084","5,919","814.60","0.07","814.53","16.1","7.3"
"Dunklin County","33,155","14,682","547.11","1.49","545.62","60.8","26.9"
"Franklin County","93,807","38,295","930.65","7.84","922.81","101.7","41.5"
"Gasconade County","15,342","7,813","526.09","5.43","520.67","29.5","15.0"
"Gentry County","6,861","3,214","491.81","0.29","491.52","14.0","6.5"
"Greene County","240,391","104,517","677.80","2.82","674.97","356.1","154.8"
"Grundy County","10,432","5,102","437.98","2.16","435.82","23.9","11.7"
"Harrison County","8,850","4,316","726.45","1.32","725.13","12.2","6.0"
"Henry County","21,997","10,261","732.55","30.07","702.48","31.3","14.6"
"Hickory County","8,940","6,184","411.74","13.11","398.63","22.4","15.5"
"Holt County","5,351","2,931","469.05","7.18","461.87","11.6","6.3"
"Howard County","10,212","4,346","470.55","4.82","465.74","21.9","9.3"
"Howell County","37,238","16,340","928.33","0.59","927.74","40.1","17.6"
"Iron County","10,697","4,907","552.05","0.71","551.34","19.4","8.9"
"Jackson County","654,880","288,231","616.41","11.57","604.84","1,082.7","476.5"
"Jasper County","104,686","45,571","641.32","1.59","639.73","163.6","71.2"
"Jefferson County","198,099","75,586","664.09","7.29","656.80","301.6","115.1"
"Johnson County","48,258","18,886","833.03","2.59","830.44","58.1","22.7"
"Knox County","4,361","2,317","506.77","1.07","505.71","8.6","4.6"
"Laclede County","32,513","14,320","768.00","2.14","765.85","42.5","18.7"
"Lafayette County","32,960","13,707","638.86","9.55","629.31","52.4","21.8"
"Lawrence County","35,204","14,789","613.38","0.30","613.08","57.4","24.1"
"Lewis County","10,494","4,602","510.85","5.85","505.01","20.8","9.1"
"Lincoln County","38,944","15,511","640.41","9.92","630.49","61.8","24.6"
"Linn County","13,754","6,554","621.46","1.11","620.35","22.2","10.6"
"Livingston County","14,558","6,467","538.48","3.95","534.52","27.2","12.1"
"McDonald County","21,681","9,287","539.70","0.19","539.51","40.2","17.2"
"Macon County","15,762","7,502","812.53","8.76","803.77","19.6","9.3"
"Madison County","11,800","5,656","497.60","0.87","496.73","23.8","11.4"
"Maries County","8,903","4,149","529.97","2.25","527.73","16.9","7.9"
"Marion County","28,289","12,443","444.05","5.97","438.07","64.6","28.4"
"Mercer County","3,757","2,125","455.18","1.00","454.18","8.3","4.7"
"Miller County","23,564","11,263","599.94","7.69","592.26","39.8","19.0"
"Mississippi County","13,427","5,840","428.91","15.75","413.16","32.5","14.1"
"Moniteau County","14,827","5,742","418.85","2.33","416.52","35.6","13.8"
"Monroe County","9,311","4,565","670.23","24.24","645.98","14.4","7.1"
"Montgomery County","12,136","5,726","540.34","2.88","537.46","22.6","10.7"
"Morgan County","19,309","13,898","613.89","16.48","597.41","32.3","23.3"
"New Madrid County","19,760","8,600","698.02","20.01","678.01","29.1","12.7"
"Newton County","52,636","21,897","626.66","0.24","626.42","84.0","35.0"
"Nodaway County","21,912","8,909","877.75","1.13","876.62","25.0","10.2"
"Oregon County","10,344","4,997","791.59","0.18","791.40","13.1","6.3"
"Osage County","13,062","5,904","613.41","7.30","606.11","21.6","9.7"
"Ozark County","9,542","5,114","755.07","12.92","742.15","12.9","6.9"
"Pemiscot County","20,047","8,793","512.41","19.33","493.08","40.7","17.8"
"Perry County","18,132","7,815","484.28","9.61","474.67","38.2","16.5"
"Pettis County","39,403","16,963","686.34","1.52","684.82","57.5","24.8"
"Phelps County","39,825","17,501","674.28","1.43","672.85","59.2","26.0"
"Pike County","18,351","7,493","684.81","11.99","672.82","27.3","11.1"
"Platte County","73,781","30,902","427.22","6.89","420.33","175.5","73.5"
"Polk County","26,992","11,183","642.46","5.26","637.20","42.4","17.6"
"Pulaski County","41,165","15,408","551.41","4.39","547.02","75.3","28.2"
"Putnam County","5,223","2,914","519.66","1.76","517.90","10.1","5.6"
"Ralls County","9,626","4,564","483.82","12.82","471.00","20.4","9.7"
"Randolph County","24,663","10,740","487.65","5.33","482.32","51.1","22.3"
"Ray County","23,354","9,371","573.57","4.11","569.47","41.0","16.5"
"Reynolds County","6,689","3,759","814.41","3.21","811.20","8.2","4.6"
"Ripley County","13,509","6,392","631.66","2.20","629.47","21.5","10.2"
"St. Charles County","283,883","105,514","592.35","31.93","560.42","506.6","188.3"
"St. Clair County","9,652","5,205","701.90","25.25","676.66","14.3","7.7"
"Ste. Genevieve County","17,842","8,018","508.94","6.55","502.39","35.5","16.0"
"St. Francois County","55,641","24,449","452.40","2.94","449.46","123.8","54.4"
"St. Louis County","1,016,315","423,749","523.69","15.89","507.81","2,001.4","834.5"
"Saline County","23,756","10,019","764.59","9.04","755.55","31.4","13.3"
"Schuyler County","4,170","2,027","308.16","0.29","307.87","13.5","6.6"
"Scotland County","4,983","2,292","439.25","0.79","438.47","11.4","5.2"
"Scott County","40,422","16,951","426.04","5.03","421.01","96.0","40.3"
"Shannon County","8,324","3,862","1,003.99","0.15","1,003.83","8.3","3.8"
"Shelby County","6,799","3,245","502.43","1.49","500.93","13.6","6.5"
"Stoddard County","29,705","13,221","828.94","1.82","827.12","35.9","16.0"
"Stone County","28,658","16,241","510.91","47.68","463.22","61.9","35.1"
"Sullivan County","7,219","3,364","651.43","0.48","650.95","11.1","5.2"
"Taney County","39,703","19,688","651.48","19.12","632.36","62.8","31.1"
"Texas County","23,003","10,764","1,179.24","0.70","1,178.54","19.5","9.1"
"Vernon County","20,454","8,872","837.04","3.09","833.95","24.5","10.6"
"Warren County","24,525","11,046","437.74","6.43","431.31","56.9","25.6"
"Washington County","23,344","9,894","762.46","2.87","759.59","30.7","13.0"
"Wayne County","13,259","7,496","774.09","13.05","761.03","17.4","9.8"
"Webster County","31,045","12,052","593.69","0.37","593.32","52.3","20.3"
"Worth County","2,382","1,245","266.75","0.23","266.52","8.9","4.7"
"Wright County","17,955","7,957","683.18","1.05","682.13","26.3","11.7"
"St. Louis city","348,189","176,354","66.15","4.23","61.92","5,622.9","2,847.9"
" "," "," "," "," "," "," "," "
"Montana","902,195","412,633","147,042.40","1,489.96","145,552.43","6.2","2.8"
"Beaverhead County","9,202","4,571","5,572.04","29.73","5,542.31","1.7","0.8"
"Big Horn County","12,671","4,655","5,014.65","19.84","4,994.81","2.5","0.9"
"Blaine County","7,009","2,947","4,238.92","12.74","4,226.18","1.7","0.7"
"Broadwater County","4,385","2,002","1,238.94","47.59","1,191.35","3.7","1.7"
"Carbon County","9,552","5,494","2,062.19","14.20","2,047.99","4.7","2.7"
"Carter County","1,360","811","3,348.29","8.73","3,339.57","0.4","0.2"
"Cascade County","80,357","35,225","2,711.65","13.75","2,697.90","29.8","13.1"
"Chouteau County","5,970","2,776","3,997.00","23.76","3,973.24","1.5","0.7"
"Custer County","11,696","5,360","3,793.22","10.09","3,783.13","3.1","1.4"
"Daniels County","2,017","1,154","1,426.52","0.43","1,426.09","1.4","0.8"
"Dawson County","9,059","4,168","2,383.13","9.99","2,373.14","3.8","1.8"
"Deer Lodge County","9,417","4,958","741.16","4.19","736.98","12.8","6.7"
"Fallon County","2,837","1,410","1,623.02","2.69","1,620.33","1.8","0.9"
"Fergus County","11,893","5,558","4,350.36","11.20","4,339.17","2.7","1.3"
"Flathead County","74,471","34,773","5,256.45","158.11","5,098.34","14.6","6.8"
"Gallatin County","67,831","29,489","2,631.84","26.00","2,605.84","26.0","11.3"
"Garfield County","1,279","961","4,847.54","179.48","4,668.06","0.3","0.2"
"Glacier County","13,247","5,243","3,037.11","42.39","2,994.72","4.4","1.8"
"Golden Valley County","1,042","450","1,176.40","1.10","1,175.30","0.9","0.4"
"Granite County","2,830","2,074","1,733.11","5.67","1,727.44","1.6","1.2"
"Hill County","16,673","7,453","2,916.05","19.69","2,896.36","5.8","2.6"
"Jefferson County","10,049","4,199","1,658.83","2.19","1,656.64","6.1","2.5"
"Judith Basin County","2,329","1,325","1,870.71","0.86","1,869.85","1.2","0.7"
"Lake County","26,507","13,605","1,653.72","159.95","1,493.77","17.7","9.1"
"Lewis and Clark County","55,716","25,672","3,497.56","36.60","3,460.96","16.1","7.4"
"Liberty County","2,158","1,070","1,447.19","17.44","1,429.76","1.5","0.7"
"Lincoln County","18,837","9,319","3,675.11","62.44","3,612.67","5.2","2.6"
"McCone County","1,977","1,087","2,682.77","40.25","2,642.53","0.7","0.4"
"Madison County","6,851","4,671","3,602.85","16.31","3,586.54","1.9","1.3"
"Meagher County","1,932","1,363","2,394.83","3.02","2,391.82","0.8","0.6"
"Mineral County","3,884","1,961","1,223.38","3.56","1,219.82","3.2","1.6"
"Missoula County","95,802","41,319","2,618.34","20.37","2,597.97","36.9","15.9"
"Musselshell County","4,497","2,317","1,870.91","3.76","1,867.15","2.4","1.2"
"Park County","15,694","8,247","2,813.59","11.18","2,802.41","5.6","2.9"
"Petroleum County","493","292","1,674.01","20.11","1,653.90","0.3","0.2"
"Phillips County","4,601","2,502","5,212.17","72.60","5,139.57","0.9","0.5"
"Pondera County","6,424","2,834","1,639.85","15.16","1,624.70","4.0","1.7"
"Powder River County","1,858","1,007","3,297.94","0.76","3,297.18","0.6","0.3"
"Powell County","7,180","2,930","2,332.68","6.74","2,325.94","3.1","1.3"
"Prairie County","1,199","718","1,742.56","6.00","1,736.55","0.7","0.4"
"Ravalli County","36,070","15,946","2,400.32","6.11","2,394.21","15.1","6.7"
"Richland County","9,667","4,557","2,103.02","18.93","2,084.09","4.6","2.2"
"Roosevelt County","10,620","4,044","2,369.65","14.05","2,355.60","4.5","1.7"
"Rosebud County","9,383","3,912","5,026.94","14.57","5,012.37","1.9","0.8"
"Sanders County","10,227","5,271","2,790.03","27.86","2,762.17","3.7","1.9"
"Sheridan County","4,105","2,167","1,706.30","29.73","1,676.58","2.4","1.3"
"Silver Bow County","34,606","16,176","718.97","0.66","718.31","48.2","22.5"
"Stillwater County","8,195","3,947","1,804.61","9.52","1,795.09","4.6","2.2"
"Sweet Grass County","3,609","1,860","1,862.00","6.92","1,855.08","1.9","1.0"
"Teton County","6,445","2,910","2,292.58","19.97","2,272.61","2.8","1.3"
"Toole County","5,267","2,300","1,945.86","34.91","1,910.95","2.8","1.2"
"Treasure County","861","422","984.11","5.24","978.86","0.9","0.4"
"Valley County","7,675","4,847","5,061.98","140.98","4,921.00","1.6","1.0"
"Wheatland County","2,259","1,154","1,428.29","5.19","1,423.09","1.6","0.8"
"Wibaux County","1,068","587","890.09","0.78","889.31","1.2","0.7"
"Yellowstone County","129,352","54,563","2,649.05","13.90","2,635.15","49.1","20.7"
" "," "," "," "," "," "," "," "
"Nebraska","1,711,263","722,668","77,353.73","481.31","76,872.41","22.3","9.4"
"Adams County","31,151","13,014","564.16","0.76","563.41","55.3","23.1"
"Antelope County","7,452","3,346","858.43","1.37","857.06","8.7","3.9"
"Arthur County","444","273","718.32","2.95","715.37","0.6","0.4"
"Banner County","819","375","746.37","0.15","746.22","1.1","0.5"
"Blaine County","583","333","714.34","3.59","710.74","0.8","0.5"
"Boone County","6,259","2,733","687.25","0.56","686.69","9.1","4.0"
"Box Butte County","12,158","5,488","1,077.84","2.54","1,075.29","11.3","5.1"
"Boyd County","2,438","1,406","544.59","4.54","540.05","4.5","2.6"
"Brown County","3,525","1,916","1,225.08","3.80","1,221.28","2.9","1.6"
"Buffalo County","42,259","16,830","975.27","7.28","967.99","43.7","17.4"
"Burt County","7,791","3,723","497.10","4.33","492.77","15.8","7.6"
"Butler County","8,767","3,901","584.41","0.82","583.59","15.0","6.7"
"Cass County","24,334","10,179","566.21","7.03","559.18","43.5","18.2"
"Cedar County","9,615","4,200","745.81","5.59","740.23","13.0","5.7"
"Chase County","4,068","1,927","897.63","3.14","894.50","4.5","2.2"
"Cherry County","6,148","3,220","6,009.54","49.02","5,960.52","1.0","0.5"
"Cheyenne County","9,830","4,569","1,196.45","0.11","1,196.34","8.2","3.8"
"Clay County","7,039","3,066","573.53","0.49","573.03","12.3","5.4"
"Colfax County","10,441","4,088","418.58","5.44","413.14","25.3","9.9"
"Cuming County","10,203","4,283","574.54","2.54","572.00","17.8","7.5"
"Custer County","11,793","5,585","2,576.08","0.37","2,575.71","4.6","2.2"
"Dakota County","20,253","7,528","267.39","3.60","263.80","76.8","28.5"
"Dawes County","9,060","4,004","1,400.86","4.62","1,396.24","6.5","2.9"
"Dawson County","24,365","9,805","1,019.30","6.37","1,012.92","24.1","9.7"
"Deuel County","2,098","1,032","440.79","0.90","439.89","4.8","2.3"
"Dixon County","6,339","2,673","482.72","6.33","476.39","13.3","5.6"
"Dodge County","36,160","15,468","543.92","9.53","534.39","67.7","28.9"
"Douglas County","463,585","192,672","339.60","8.62","330.98","1,400.7","582.1"
"Dundy County","2,292","1,196","920.79","0.93","919.86","2.5","1.3"
"Fillmore County","6,634","2,990","576.62","0.16","576.46","11.5","5.2"
"Franklin County","3,574","1,746","576.11","0.19","575.92","6.2","3.0"
"Frontier County","3,099","1,543","980.06","5.51","974.55","3.2","1.6"
"Furnas County","5,324","2,730","720.51","2.42","718.09","7.4","3.8"
"Gage County","22,993","10,030","859.94","4.65","855.29","26.9","11.7"
"Garden County","2,292","1,298","1,731.00","26.60","1,704.40","1.3","0.8"
"Garfield County","1,902","1,021","571.34","1.31","570.03","3.3","1.8"
"Gosper County","2,143","1,281","462.74","4.57","458.18","4.7","2.8"
"Grant County","747","449","783.23","7.00","776.22","1.0","0.6"
"Greeley County","2,714","1,199","570.71","0.85","569.85","4.8","2.1"
"Hall County","53,534","21,574","552.22","5.83","546.40","98.0","39.5"
"Hamilton County","9,403","3,850","546.77","3.09","543.68","17.3","7.1"
"Harlan County","3,786","2,327","574.18","21.40","552.78","6.8","4.2"
"Hayes County","1,068","526","713.33","0.22","713.11","1.5","0.7"
"Hitchcock County","3,111","1,675","718.57","8.54","710.03","4.4","2.4"
"Holt County","11,551","5,281","2,417.65","4.99","2,412.66","4.8","2.2"
"Hooker County","783","440","721.51","0.34","721.17","1.1","0.6"
"Howard County","6,567","2,782","575.74","6.27","569.47","11.5","4.9"
"Jefferson County","8,333","3,942","575.50","2.48","573.01","14.5","6.9"
"Johnson County","4,488","2,116","376.82","0.69","376.13","11.9","5.6"
"Kearney County","6,882","2,846","516.13","0.11","516.03","13.3","5.5"
"Keith County","8,875","5,178","1,109.77","48.51","1,061.26","8.4","4.9"
"Keya Paha County","983","548","774.17","0.89","773.29","1.3","0.7"
"Kimball County","4,089","1,972","952.31","0.58","951.72","4.3","2.1"
"Knox County","9,374","4,773","1,139.65","31.53","1,108.12","8.5","4.3"
"Lancaster County","250,291","104,217","846.71","7.83","838.88","298.4","124.2"
"Lincoln County","34,632","15,438","2,575.10","11.12","2,563.98","13.5","6.0"
"Logan County","774","386","571.15","0.46","570.68","1.4","0.7"
"Loup County","712","377","571.02","1.31","569.71","1.2","0.7"
"McPherson County","533","283","860.02","1.04","858.98","0.6","0.3"
"Madison County","35,226","14,432","575.05","2.49","572.57","61.5","25.2"
"Merrick County","8,204","3,649","494.72","9.85","484.88","16.9","7.5"
"Morrill County","5,440","2,460","1,429.81","6.06","1,423.75","3.8","1.7"
"Nance County","4,038","1,787","448.04","6.73","441.32","9.1","4.0"
"Nemaha County","7,576","3,439","411.89","2.58","409.30","18.5","8.4"
"Nuckolls County","5,057","2,530","575.96","0.66","575.30","8.8","4.4"
"Otoe County","15,396","6,567","619.09","3.40","615.69","25.0","10.7"
"Pawnee County","3,087","1,587","432.95","1.38","431.57","7.2","3.7"
"Perkins County","3,200","1,444","884.27","1.10","883.18","3.6","1.6"
"Phelps County","9,747","4,191","540.60","0.64","539.97","18.1","7.8"
"Pierce County","7,857","3,247","575.27","1.34","573.93","13.7","5.7"
"Platte County","31,662","12,916","689.08","11.01","678.07","46.7","19.0"
"Polk County","5,639","2,717","440.72","1.88","438.84","12.8","6.2"
"Red Willow County","11,448","5,278","718.06","1.40","716.65","16.0","7.4"
"Richardson County","9,531","4,560","555.95","2.70","553.26","17.2","8.2"
"Rock County","1,756","935","1,011.85","3.40","1,008.46","1.7","0.9"
"Saline County","13,843","5,611","576.06","0.73","575.34","24.1","9.8"
"Sarpy County","122,595","44,981","247.28","6.76","240.52","509.7","187.0"
"Saunders County","19,830","8,266","758.82","4.92","753.90","26.3","11.0"
"Scotts Bluff County","36,951","16,119","745.50","6.22","739.27","50.0","21.8"
"Seward County","16,496","6,428","575.73","0.97","574.75","28.7","11.2"
"Sheridan County","6,198","3,013","2,469.99","28.95","2,441.04","2.5","1.2"
"Sherman County","3,318","1,839","571.63","5.78","565.84","5.9","3.3"
"Sioux County","1,475","780","2,067.32","0.73","2,066.59","0.7","0.4"
"Stanton County","6,455","2,452","431.06","1.23","429.83","15.0","5.7"
"Thayer County","6,055","2,828","575.30","0.75","574.55","10.5","4.9"
"Thomas County","729","446","713.65","0.79","712.86","1.0","0.6"
"Thurston County","7,171","2,467","396.25","2.44","393.81","18.2","6.3"
"Valley County","4,647","2,273","570.51","2.41","568.11","8.2","4.0"
"Washington County","18,780","7,408","393.76","3.27","390.49","48.1","19.0"
"Wayne County","9,851","3,662","443.48","0.05","443.43","22.2","8.3"
"Webster County","4,061","1,972","575.02","0.13","574.89","7.1","3.4"
"Wheeler County","886","561","575.57","0.41","575.17","1.5","1.0"
"York County","14,598","6,172","576.02","0.36","575.66","25.4","10.7"
" "," "," "," "," "," "," "," "
"Nevada","1,998,257","827,457","110,560.71","734.71","109,825.99","18.2","7.5"
"Churchill County","23,982","9,732","5,023.38","94.30","4,929.08","4.9","2.0"
"Clark County","1,375,765","559,799","8,090.66","180.32","7,910.34","173.9","70.8"
"Douglas County","41,259","19,006","737.65","27.80","709.85","58.1","26.8"
"Elko County","45,291","18,456","17,202.94","23.91","17,179.03","2.6","1.1"
"Esmeralda County","971","833","3,589.00","0.50","3,588.50","0.3","0.2"
"Eureka County","1,651","1,025","4,179.96","4.28","4,175.68","0.4","0.2"
"Humboldt County","16,106","6,954","9,657.87","9.96","9,647.91","1.7","0.7"
"Lander County","5,794","2,780","5,519.47","25.84","5,493.63","1.1","0.5"
"Lincoln County","4,165","2,178","10,636.77","3.17","10,633.61","0.4","0.2"
"Lyon County","34,501","14,279","2,016.40","22.71","1,993.69","17.3","7.2"
"Mineral County","5,071","2,866","3,812.97","56.56","3,756.40","1.3","0.8"
"Nye County","32,485","15,934","18,158.73","12.07","18,146.66","1.8","0.9"
"Pershing County","6,693","2,389","6,067.55","30.99","6,036.56","1.1","0.4"
"Storey County","3,399","1,596","263.80","0.34","263.45","12.9","6.1"
"Washoe County","339,486","143,908","6,551.32","209.05","6,342.27","53.5","22.7"
"White Pine County","9,181","4,439","8,896.60","20.62","8,875.98","1.0","0.5"
"Carson City","52,457","21,283","155.66","12.31","143.35","365.9","148.5"
" "," "," "," "," "," "," "," "
"New Hampshire","1,235,786","547,024","9,349.94","381.84","8,968.10","137.8","61.0"
"Belknap County","56,325","32,121","468.55","67.26","401.29","140.4","80.0"
"Carroll County","43,666","34,750","992.24","58.44","933.80","46.8","37.2"
"Cheshire County","73,825","31,876","729.15","21.75","707.40","104.4","45.1"
"Coos County","33,111","19,623","1,831.44","31.06","1,800.39","18.4","10.9"
"Grafton County","81,743","43,729","1,750.08","36.75","1,713.33","47.7","25.5"
"Hillsborough County","380,841","149,961","892.20","15.84","876.36","434.6","171.1"
"Merrimack County","136,225","56,244","956.49","22.06","934.43","145.8","60.2"
"Rockingham County","277,359","113,023","793.96","99.00","694.96","399.1","162.6"
"Strafford County","112,233","45,539","383.91","15.15","368.76","304.4","123.5"
"Sullivan County","40,458","20,158","551.92","14.54","537.38","75.3","37.5"
" "," "," "," "," "," "," "," "
"New Jersey","8,414,350","3,310,275","8,721.30","1,303.96","7,417.34","1,134.4","446.3"
"Atlantic County","252,552","114,090","671.45","110.37","561.07","450.1","203.3"
"Bergen County","884,118","339,820","246.80","12.63","234.17","3,775.5","1,451.2"
"Burlington County","423,394","161,311","819.43","14.86","804.57","526.2","200.5"
"Camden County","508,932","199,679","227.58","5.28","222.30","2,289.4","898.2"
"Cape May County","102,326","91,047","620.28","365.09","255.19","401.0","356.8"
"Cumberland County","146,438","52,863","676.59","187.29","489.30","299.3","108.0"
"Essex County","793,633","301,011","129.56","3.29","126.27","6,285.4","2,383.9"
"Gloucester County","254,673","95,054","336.92","12.20","324.72","784.3","292.7"
"Hudson County","608,975","240,618","62.43","15.74","46.69","13,043.6","5,153.8"
"Hunterdon County","121,989","45,032","437.76","7.82","429.94","283.7","104.7"
"Mercer County","350,761","133,280","228.84","2.91","225.93","1,552.5","589.9"
"Middlesex County","750,162","273,637","322.51","12.79","309.72","2,422.1","883.5"
"Monmouth County","615,301","240,884","665.12","193.18","471.94","1,303.8","510.4"
"Morris County","470,212","174,379","481.29","12.29","468.99","1,002.6","371.8"
"Ocean County","510,916","248,711","915.88","279.60","636.28","803.0","390.9"
"Passaic County","489,049","170,048","197.05","11.76","185.29","2,639.3","917.7"
"Salem County","64,285","26,158","372.57","34.69","337.88","190.3","77.4"
"Somerset County","297,490","112,023","305.05","0.36","304.69","976.4","367.7"
"Sussex County","144,166","56,528","535.99","14.73","521.26","276.6","108.4"
"Union County","522,541","192,945","105.46","2.17","103.29","5,059.0","1,868.0"
"Warren County","102,437","41,157","362.75","4.89","357.87","286.2","115.0"
" "," "," "," "," "," "," "," "
"New Mexico","1,819,046","780,579","121,589.48","233.96","121,355.53","15.0","6.4"
"Bernalillo County","556,678","239,074","1,168.65","2.62","1,166.03","477.4","205.0"
"Catron County","3,543","2,548","6,929.03","1.22","6,927.81","0.5","0.4"
"Chaves County","61,382","25,647","6,075.07","4.21","6,070.86","10.1","4.2"
"Cibola County","25,595","10,328","4,541.71","2.50","4,539.21","5.6","2.3"
"Colfax County","14,189","8,959","3,768.05","11.26","3,756.79","3.8","2.4"
"Curry County","45,044","19,212","1,407.67","1.72","1,405.95","32.0","13.7"
"De Baca County","2,240","1,307","2,333.83","8.96","2,324.87","1.0","0.6"
"Dona Ana County","174,682","65,210","3,814.62","7.44","3,807.18","45.9","17.1"
"Eddy County","51,658","22,249","4,197.57","15.55","4,182.02","12.4","5.3"
"Grant County","31,002","14,066","3,967.50","1.62","3,965.88","7.8","3.5"
"Guadalupe County","4,680","2,160","3,031.58","1.20","3,030.37","1.5","0.7"
"Harding County","810","545","2,125.95","0.61","2,125.34","0.4","0.3"
"Hidalgo County","5,932","2,848","3,445.91","0.28","3,445.63","1.7","0.8"
"Lea County","55,511","23,405","4,394.02","1.06","4,392.96","12.6","5.3"
"Lincoln County","19,411","15,298","4,831.25","0.28","4,830.97","4.0","3.2"
"Los Alamos County","18,343","7,937","109.35","0.00","109.35","167.8","72.6"
"Luna County","25,016","11,291","2,965.28","0.19","2,965.09","8.4","3.8"
"McKinley County","74,798","26,718","5,455.22","6.49","5,448.72","13.7","4.9"
"Mora County","5,180","2,973","1,933.48","2.38","1,931.10","2.7","1.5"
"Otero County","62,298","29,272","6,627.43","0.93","6,626.50","9.4","4.4"
"Quay County","10,155","5,664","2,881.80","6.87","2,874.93","3.5","2.0"
"Rio Arriba County","41,190","18,016","5,896.10","38.47","5,857.63","7.0","3.1"
"Roosevelt County","18,018","7,746","2,454.87","6.37","2,448.50","7.4","3.2"
"Sandoval County","89,908","34,866","3,714.32","4.98","3,709.34","24.2","9.4"
"San Juan County","113,801","43,221","5,538.36","24.35","5,514.02","20.6","7.8"
"San Miguel County","30,126","14,254","4,735.63","18.59","4,717.04","6.4","3.0"
"Santa Fe County","129,292","57,701","1,910.79","1.60","1,909.19","67.7","30.2"
"Sierra County","13,270","8,727","4,236.30","56.07","4,180.23","3.2","2.1"
"Socorro County","18,078","7,808","6,648.71","2.31","6,646.40","2.7","1.2"
"Taos County","29,979","17,404","2,204.62","1.45","2,203.17","13.6","7.9"
"Torrance County","16,911","7,257","3,345.81","1.00","3,344.81","5.1","2.2"
"Union County","4,174","2,225","3,830.79","0.79","3,830.00","1.1","0.6"
"Valencia County","66,152","24,643","1,068.21","0.58","1,067.63","62.0","23.1"
" "," "," "," "," "," "," "," "
"New York","18,976,457","7,679,307","54,556.00","7,342.22","47,213.79","401.9","162.6"
"Albany County","294,565","129,972","533.21","9.76","523.45","562.7","248.3"
"Allegany County","49,927","24,505","1,034.42","4.20","1,030.22","48.5","23.8"
"Bronx County","1,332,650","490,659","57.43","15.40","42.03","31,709.3","11,674.8"
"Broome County","200,536","88,817","715.46","8.64","706.82","283.7","125.7"
"Cattaraugus County","83,955","39,839","1,322.25","12.40","1,309.85","64.1","30.4"
"Cayuga County","81,963","35,477","863.64","170.46","693.18","118.2","51.2"
"Chautauqua County","139,750","64,900","1,500.02","437.97","1,062.05","131.6","61.1"
"Chemung County","91,070","37,745","410.79","2.62","408.17","223.1","92.5"
"Chenango County","51,401","23,890","898.70","4.34","894.36","57.5","26.7"
"Clinton County","79,894","33,091","1,117.61","78.67","1,038.95","76.9","31.9"
"Columbia County","63,094","30,207","648.27","12.54","635.73","99.2","47.5"
"Cortland County","48,599","20,116","501.52","1.87","499.65","97.3","40.3"
"Delaware County","48,055","28,952","1,468.04","21.67","1,446.37","33.2","20.0"
"Dutchess County","280,150","106,103","825.38","23.78","801.59","349.5","132.4"
"Erie County","950,265","415,868","1,226.89","182.68","1,044.21","910.0","398.3"
